,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target,RSI,Stoch_RSI,SMA(9),SMA(14),EMA(7),EMA(25),EMA(99),MACD,Signal Line,MACD Histogram,Fib23.599999999999998%,Fib38.2%,Fib50.0%,Fib61.8%,Fib78.60000000000001%,Fib100.0%,fib23.6%,fib38.2%,fib50.0%,fib61.8%,fib78.6%,fib100.0%,fib23.6%,fib38.2%,fib50.0%,fib61.8%,fib78.6%,fib100.0%,Tenkan-sen,Kijun-sen,Senkou Span A,Senkou Span B,Middle Band,Upper Band,Lower Band,OBV
2018-05-10,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875,6906699776,1.4,-0.3471001968118879,0.4666666666666667,8441.490234375,0,45.82747744116522,0.0891791496913339,9463.382269965277,9377.47216796875,9321.141999766796,9044.826171154777,9143.549359552437,275.0754251352937,346.9376867982461,-71.86226166295239,9312.13719921875,9260.231205078126,9218.27978515625,9176.328365234374,9116.600919921875,9040.51953125,9312.13719921875,9260.231205078126,9218.27978515625,9176.328365234374,9116.600919921875,9040.51953125,9312.13719921875,9260.231205078126,9218.27978515625,9176.328365234374,9116.600919921875,9040.51953125,9489.81982421875,8923.110107421875,7615.800048828125,9115.48486328125,9286.914013671874,9925.05394702848,8648.774080315268,174046011304.0
2018-05-11,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375,8488520192,1.4,-0.3471001968118879,0.4666666666666667,8504.8896484375,1,41.35355824743688,0.0,9375.1123046875,9338.503627232143,9101.229058418847,8998.41571447941,9129.508177048889,186.0166153834798,314.7534725152928,-128.736857131813,8897.5539609375,8801.4129609375,8723.7099609375,8646.0069609375,8535.3789609375,8394.4599609375,8897.5539609375,8801.4129609375,8723.7099609375,8646.0069609375,8535.3789609375,8394.4599609375,8897.5539609375,8801.4129609375,8723.7099609375,8646.0069609375,8535.3789609375,8394.4599609375,9179.47998046875,8923.110107421875,7668.29248046875,9115.48486328125,9264.209521484376,9987.592868536844,8540.826174431908,165557491112.0
2018-05-12,8441.4404296875,8664.8603515625,8223.5,8504.8896484375,6821380096,1.4,-0.3471001968118879,0.4666666666666667,8723.9404296875,1,35.23533741056208,0.0,9237.448893229166,9278.247140066964,8952.14420592351,8960.452170937726,9117.015806476662,119.1788502850959,275.63854806925343,-156.45969778415753,8560.69930859375,8496.260697265625,8444.18017578125,8392.099654296875,8317.951115234375,8223.5,8560.69930859375,8496.260697265625,8444.18017578125,8392.099654296875,8317.951115234375,8223.5,8560.69930859375,8496.260697265625,8444.18017578125,8392.099654296875,8317.951115234375,8223.5,9094.0,8923.110107421875,7665.18017578125,9115.48486328125,9249.331005859374,10023.183035188602,8475.478976530147,172378871208.0
2018-05-13,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875,5866379776,1.3666666666666667,-0.3138123438093397,0.4333333333333334,8716.7900390625,0,38.4345448560409,0.10397206667980556,9128.913411458334,9228.594308035714,8895.093261864507,8942.258960072326,9109.154298940879,82.92905276886631,237.09664900917602,-154.1675962403097,8684.2403984375,8628.9896640625,8584.3349609375,8539.6802578125,8476.1040703125,8395.1201171875,8684.2403984375,8628.9896640625,8584.3349609375,8539.6802578125,8476.1040703125,8395.1201171875,8684.2403984375,8628.9896640625,8584.3349609375,8539.6802578125,8476.1040703125,8395.1201171875,9094.0,8925.2548828125,7639.047607421875,9115.48486328125,9238.984033203125,10035.952766467915,8442.015299938335,178245250984.0
2018-05-14,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625,7364149760,1.5,-0.3134657873047722,0.4333333333333334,8510.3798828125,0,40.75890269529277,0.17951211601044653,9002.095594618055,9191.182896205357,8850.517456164005,8924.915196917724,9101.307013743311,53.01275229724706,200.27986966679023,-147.26711736954317,8760.016625,8685.09666796875,8624.544921875,8563.99317578125,8477.78391015625,8367.9697265625,8760.016625,8685.09666796875,8624.544921875,8563.99317578125,8477.78391015625,8367.9697265625,8760.016625,8685.09666796875,8624.544921875,8563.99317578125,8477.78391015625,8367.9697265625,9081.81982421875,9051.639892578125,7649.5875244140625,9115.48486328125,9189.94853515625,9988.81168698255,8391.085383329952,170881101224.0
2018-05-15,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125,6705710080,1.5666666666666669,-0.3417561067475212,0.4666666666666667,8368.830078125,0,39.573725876870874,0.14099467527165815,8874.937825520834,9147.70933314732,8765.48306282613,8893.027865063475,9089.488471124696,12.504153967092861,162.72472652685076,-150.2205725597579,8746.571734375,8691.12966015625,8646.3203125,8601.51096484375,8537.71460546875,8456.4501953125,8746.571734375,8691.12966015625,8646.3203125,8601.51096484375,8537.71460546875,8456.4501953125,8746.571734375,8691.12966015625,8646.3203125,8601.51096484375,8537.71460546875,8456.4501953125,8944.6748046875,9094.0,7596.635009765625,9115.48486328125,9173.180517578125,10015.367765609215,8330.993269547034,164175391144.0
2018-05-16,8504.41015625,8508.4296875,8175.490234375,8368.830078125,6760220160,1.5666666666666669,-0.3417561067475212,0.4666666666666667,8094.31982421875,0,35.27046342217615,0.0011415714935568636,8763.3623046875,9085.774344308036,8666.319816650848,8852.704958375902,9075.075303264703,-30.667571639491143,124.0462668935824,-154.71383853307356,8429.8559765625,8381.24681640625,8341.9599609375,8302.67310546875,8246.73927734375,8175.490234375,8429.8559765625,8381.24681640625,8341.9599609375,8302.67310546875,8246.73927734375,8175.490234375,8429.8559765625,8381.24681640625,8341.9599609375,8302.67310546875,8246.73927734375,8175.490234375,8819.1201171875,9069.9951171875,7773.460205078125,9115.48486328125,9127.546533203125,10040.917635094835,8214.175431311416,157415170984.0
2018-05-17,8370.0498046875,8445.5400390625,8054.1201171875,8094.31982421875,5862530048,1.7,-0.3583946251206927,0.4916666666666667,8250.9697265625,1,19.56500939916853,0.0,8636.640028211805,8967.950020926339,8523.319818542823,8794.367640363815,9055.460193683783,-86.04033906008226,82.02894570284947,-168.06928476293172,8353.1649375,8296.01762890625,8249.830078125,8203.64252734375,8137.88398046875,8054.1201171875,8353.1649375,8296.01762890625,8249.830078125,8203.64252734375,8137.88398046875,8054.1201171875,8353.1649375,8296.01762890625,8249.830078125,8203.64252734375,8137.88398046875,8054.1201171875,8725.080078125,9009.31005859375,8070.2352294921875,9115.48486328125,9082.910034179688,10105.871876030711,8059.948192328664,151552640936.0
2018-05-18,8091.830078125,8274.1201171875,7974.81982421875,8250.9697265625,5764190208,1.6333333333333333,-0.3387303951713774,0.4583333333333333,8247.1796875,0,24.32627849369166,0.11310721855294405,8517.283365885416,8864.393589564732,8455.232295547743,8752.567800840638,9039.370384341357,-115.94675620765156,42.43380532074926,-158.38056152840082,8203.485248046874,8159.787405273438,8124.469970703125,8089.152536132812,8038.870086914062,7974.81982421875,8203.485248046874,8159.787405273438,8124.469970703125,8089.152536132812,8038.870086914062,7974.81982421875,8203.485248046874,8159.787405273438,8124.469970703125,8089.152536132812,8038.870086914062,7974.81982421875,8685.429931640625,8969.659912109375,8094.037353515625,9115.48486328125,9028.034497070312,10107.216686967133,7948.852307173491,157316831144.0
2018-05-19,8255.73046875,8372.0595703125,8183.35009765625,8247.1796875,4712399872,1.6333333333333333,-0.3387303951713774,0.4583333333333333,8513.25,1,19.83076240495953,0.0065632071209503744,8428.75439453125,8749.324253627232,8403.219143535807,8713.691792122128,9023.52657040453,-138.35871855665937,6.27530054526753,-144.6340191019269,8327.524134765625,8299.972551757812,8277.704833984375,8255.437116210938,8223.733924804688,8183.35009765625,8327.524134765625,8299.972551757812,8277.704833984375,8255.437116210938,8223.733924804688,8183.35009765625,8327.524134765625,8299.972551757812,8277.704833984375,8255.437116210938,8223.733924804688,8183.35009765625,8513.889892578125,8969.659912109375,8102.9674072265625,9115.48486328125,8969.439477539063,10085.839943896452,7853.039011181674,152604431272.0
2018-05-20,8246.990234375,8562.41015625,8205.240234375,8513.25,5191059968,1.6333333333333333,-0.3387303951713774,0.4583333333333333,8418.990234375,0,29.112459044983325,0.24848898351653162,8436.727701822916,8667.784981863839,8430.726857651855,8698.273192728118,9013.321038996439,-133.1162285901355,-21.60300528181308,-111.51322330832242,8478.1180546875,8425.97124609375,8383.8251953125,8341.67914453125,8281.67459765625,8205.240234375,8478.1180546875,8425.97124609375,8383.8251953125,8341.67914453125,8281.67459765625,8205.240234375,8478.1180546875,8425.97124609375,8383.8251953125,8341.67914453125,8281.67459765625,8205.240234375,8427.969970703125,8969.659912109375,8468.452758789062,9115.48486328125,8933.074487304688,10059.626963315613,7806.522011293762,157795491240.0
2018-05-21,8522.330078125,8557.51953125,8365.1201171875,8418.990234375,5154990080,1.6,-0.3113448523812823,0.425,8041.77978515625,0,31.257566205618147,0.30431912849287523,8427.183322482639,8599.640729631696,8427.79270183264,8676.789888239417,9001.434422904009,-135.01116814097804,-44.284637853646075,-90.72653028733197,8512.11326953125,8484.022955078124,8461.31982421875,8438.616693359376,8406.293591796875,8365.1201171875,8512.11326953125,8484.022955078124,8461.31982421875,8438.616693359376,8406.293591796875,8365.1201171875,8512.11326953125,8484.022955078124,8461.31982421875,8438.616693359376,8406.293591796875,8365.1201171875,8427.969970703125,8969.659912109375,8474.807739257812,9115.48486328125,8898.073510742188,10043.639940152347,7752.507081332029,152640501160.0
2018-05-22,8419.8701171875,8423.25,8004.580078125,8041.77978515625,5137010176,1.5333333333333334,-0.3420395208729638,0.425,7557.81982421875,0,28.57403675341824,0.23447560686653818,8351.3876953125,8514.423549107143,8331.289472663542,8627.94295723302,8982.241330149054,-165.04808062542907,-68.43732640800268,-96.61075421742639,8324.4438984375,8263.31808984375,8213.9150390625,8164.51198828125,8094.17544140625,8004.580078125,8324.4438984375,8263.31808984375,8213.9150390625,8164.51198828125,8094.17544140625,8004.580078125,8324.4438984375,8263.31808984375,8213.9150390625,8164.51198828125,8094.17544140625,8004.580078125,8427.969970703125,8969.659912109375,8475.880126953125,9013.48486328125,8838.36650390625,10033.2090897565,7643.523918056001,147503490984.0
2018-05-23,8037.080078125,8054.66015625,7507.8798828125,7557.81982421875,6491120128,1.5,-0.3091554178131951,0.3916666666666667,7587.33984375,1,22.191215610614194,0.09999845434351633,8222.613226996527,8388.183558872768,8137.922060552344,8545.625793154999,8953.752900030448,-225.30687697008034,-99.81123652041822,-125.49564044966212,7925.62001171875,7845.790091796875,7781.27001953125,7716.749947265625,7624.890861328125,7507.8798828125,7925.62001171875,7845.790091796875,7781.27001953125,7716.749947265625,7624.890861328125,7507.8798828125,7925.62001171875,7845.790091796875,7781.27001953125,7716.749947265625,7624.890861328125,7507.8798828125,8172.03515625,8736.18994140625,8551.105102539062,8728.18505859375,8729.064477539063,9974.035316759777,7484.093638318349,141012370856.0
2018-05-24,7561.1201171875,7738.60009765625,7331.14013671875,7587.33984375,6049220096,1.6,-0.2908745636542638,0.3805555555555556,7480.14013671875,0,25.10919646686392,0.25445416793491576,8120.05322265625,8284.140659877232,8000.276506351758,8471.911489354616,8926.424638904839,-267.5957115570418,-133.36813152774295,-134.22758002929885,7642.439546875,7582.950392578125,7534.8701171875,7486.789841796875,7418.336568359375,7331.14013671875,7642.439546875,7582.950392578125,7534.8701171875,7486.789841796875,7418.336568359375,7331.14013671875,7642.439546875,7582.950392578125,7534.8701171875,7486.789841796875,7418.336568359375,7331.14013671875,7946.775146484375,8647.820068359375,8577.545166015625,8337.13525390625,8623.393481445313,9879.811956244186,7366.97500664644,147061590952.0
2018-05-25,7592.2998046875,7659.14013671875,7392.64990234375,7480.14013671875,4867829760,1.6333333333333333,-0.2802645011207996,0.3728632478632479,7355.8798828125,0,30.225082194403242,0.502978506416475,8021.309895833333,8215.47279575893,7870.242413943506,8395.621385305703,8897.498948861115,-306.23000916975343,-167.94050705614507,-138.28950211360836,7596.24844140625,7557.3408671875,7525.89501953125,7494.449171875,7449.6788125,7392.64990234375,7596.24844140625,7557.3408671875,7525.89501953125,7494.449171875,7449.6788125,7392.64990234375,7596.24844140625,7557.3408671875,7525.89501953125,7494.449171875,7449.6788125,7392.64990234375,7946.775146484375,8647.820068359375,8679.44775390625,8232.18505859375,8504.49296875,9718.268897104681,7290.71704039532,142193761192.0
2018-05-26,7486.47998046875,7595.16015625,7349.1201171875,7355.8798828125,4051539968,1.6,-0.3135568324189919,0.3728632478632479,7368.22021484375,1,26.94225500609471,0.34808354953241505,7939.261013454861,8133.400669642857,7741.651781160755,8315.641269729304,8866.666567540144,-342.92174397371855,-202.93675443965975,-139.9849895340588,7537.09470703125,7501.172861328125,7472.14013671875,7443.107412109375,7401.772685546875,7349.1201171875,7537.09470703125,7501.172861328125,7472.14013671875,7443.107412109375,7401.772685546875,7349.1201171875,7537.09470703125,7501.172861328125,7472.14013671875,7443.107412109375,7401.772685546875,7349.1201171875,7946.775146484375,8647.820068359375,8698.1826171875,8232.18505859375,8389.54697265625,9579.841194065897,7199.252751246602,138142221224.0
2018-05-27,7362.080078125,7381.740234375,7270.9599609375,7368.22021484375,4056519936,1.7666666666666666,-0.3135813165169496,0.3728632478632479,7135.990234375,0,20.332809267439657,0.03622741029896263,7841.177734375,8036.563511439732,7648.293889581503,8242.7627270458,8836.697640486216,-366.7764755928638,-235.70469867030056,-131.07177692256323,7355.59608984375,7339.422169921875,7326.35009765625,7313.278025390625,7294.666939453125,7270.9599609375,7355.59608984375,7339.422169921875,7326.35009765625,7313.278025390625,7294.666939453125,7270.9599609375,7355.59608984375,7339.422169921875,7326.35009765625,7313.278025390625,7294.666939453125,7270.9599609375,7916.68505859375,8617.72998046875,8698.1826171875,8232.18505859375,8289.307495117188,9468.491138522058,7110.1238517123165,142198741160.0
2018-05-28,7371.31005859375,7419.0498046875,7100.89013671875,7135.990234375,5040600064,1.7333333333333334,-0.3119249435062082,0.3728632478632479,7472.58984375,1,18.509473970897204,0.0,7717.712239583333,7923.64923967634,7520.217975779878,8157.626381455739,8802.683492363993,-399.81175976955456,-268.52611089015136,-131.2856488794032,7343.964123046875,7297.512811523437,7259.969970703125,7222.427129882813,7168.976305664062,7100.89013671875,7343.964123046875,7297.512811523437,7259.969970703125,7222.427129882813,7168.976305664062,7100.89013671875,7343.964123046875,7297.512811523437,7259.969970703125,7222.427129882813,7168.976305664062,7100.89013671875,7831.650146484375,8532.695068359375,8712.06005859375,8232.18505859375,8184.365991210938,9382.666861908858,6986.065120513018,137158141096.0
2018-05-29,7129.4599609375,7526.419921875,7090.68017578125,7472.58984375,5662660096,1.7666666666666666,-0.2791749777192743,0.3561965811965812,7406.52001953125,0,30.346005236148216,0.7061952577237512,7602.083333333333,7849.521379743303,7508.310942772408,8104.9312631706825,8776.081619391713,-394.2865946613265,-293.6782076443864,-100.60838701694007,7423.585341796875,7359.967338867187,7308.550048828125,7257.132758789063,7183.928481445312,7090.68017578125,7423.585341796875,7359.967338867187,7308.550048828125,7257.132758789063,7183.928481445312,7090.68017578125,7423.585341796875,7359.967338867187,7308.550048828125,7257.132758789063,7183.928481445312,7090.68017578125,7824.099853515625,8527.590087890625,8746.43505859375,8162.60009765625,8091.736499023437,9201.900884896892,6981.572113149983,142820801192.0
2018-05-30,7469.72998046875,7573.77001953125,7313.60009765625,7406.52001953125,4922540032,1.8,-0.3124784908488265,0.3895299145299146,7494.169921875,1,31.239108643688795,0.9985521314413555,7489.586642795139,7780.784946986607,7482.863211962119,8051.207321352265,8748.690387394503,-390.73499436137536,-313.08956498778423,-77.64542937359113,7512.36991796875,7474.385109375,7443.68505859375,7412.9850078125,7369.2764609375,7313.60009765625,7512.36991796875,7474.385109375,7443.68505859375,7412.9850078125,7369.2764609375,7313.60009765625,7512.36991796875,7474.385109375,7443.68505859375,7412.9850078125,7369.2764609375,7313.60009765625,7756.965087890625,8527.590087890625,8746.43505859375,8162.60009765625,8009.865478515625,9064.477464594342,6955.253492436908,137898261160.0
2018-05-31,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,5127130112,2.1333333333333333,-0.2983011446192733,0.3834693084693085,7541.4501953125,1,37.380196745010785,1.0,7428.741102430556,7737.917096819197,7485.689889440339,8008.358290623245,8723.599978084112,-376.50756608343454,-325.7731652069143,-50.734400876520226,7550.426177734375,7514.251754882813,7485.014892578125,7455.778030273437,7414.152666992188,7361.1298828125,7550.426177734375,7514.251754882813,7485.014892578125,7455.778030273437,7414.152666992188,7361.1298828125,7550.426177734375,7514.251754882813,7485.014892578125,7455.778030273437,7414.152666992188,7361.1298828125,7572.670166015625,8515.409912109375,8881.049926757812,8245.68505859375,7962.499462890625,9020.57634639238,6904.422579388871,143025391272.0
2018-06-01,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,4921460224,2.2,-0.3315497549171121,0.4168026418026418,7643.4501953125,1,34.361071995447034,0.8400101158973456,7426.922254774306,7687.23713030134,7499.62996590838,7972.44228329165,8699.956982428681,-357.29839030845505,-332.0782102272225,-25.22018008123257,7558.145908203125,7529.326948242187,7506.034912109375,7482.742875976563,7449.581333007813,7407.33984375,7558.145908203125,7529.326948242187,7506.034912109375,7482.742875976563,7449.581333007813,7407.33984375,7558.145908203125,7529.326948242187,7506.034912109375,7482.742875976563,7449.581333007813,7407.33984375,7414.64013671875,8378.264892578125,8906.639892578125,8245.68505859375,7914.327490234375,8956.030183198598,6872.624797270151,147946851496.0
2018-06-02,7536.72021484375,7695.830078125,7497.259765625,7643.4501953125,4939299840,2.2,-0.3315497549171121,0.4168026418026418,7720.25,1,37.245063855247686,0.9928390188663854,7433.15673828125,7644.11359514509,7535.585023259409,7947.135199600946,8678.826846686357,-330.0399376037458,-331.67055570252717,1.6306180987813832,7648.967484375,7619.97621875,7596.544921875,7573.113625,7539.7538125,7497.259765625,7648.967484375,7619.97621875,7596.544921875,7573.113625,7539.7538125,7497.259765625,7648.967484375,7619.97621875,7596.544921875,7573.113625,7539.7538125,7497.259765625,7393.255126953125,8276.715087890625,8906.639892578125,8245.68505859375,7860.302978515625,8835.140597097103,6885.465359934146,152886151336.0
2018-06-03,7632.08984375,7754.89013671875,7613.0400390625,7720.25,4851760128,2.2,-0.3315497549171121,0.4168026418026418,7514.47021484375,0,31.790040262159266,0.7037656400463915,7459.835611979167,7587.470738002232,7581.751267444557,7929.682491939336,8659.65530975263,-298.7959809785043,-325.09564075772266,26.29965977921836,7721.413513671875,7700.703399414063,7683.965087890625,7667.226776367187,7643.395959960937,7613.0400390625,7721.413513671875,7700.703399414063,7683.965087890625,7667.226776367187,7643.395959960937,7613.0400390625,7721.413513671875,7700.703399414063,7683.965087890625,7667.226776367187,7643.395959960937,7613.0400390625,7422.78515625,8243.360107421875,9144.744995117188,8245.68505859375,7810.4759765625,8699.04134504218,6921.9106080828205,157737911464.0
2018-06-04,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,4993169920,2.5,-0.3513206577538764,0.4427285677285678,7633.759765625,1,30.241162608180147,0.6216872971805935,7477.456759982639,7522.862165178572,7564.931004294355,7897.743086008906,8636.751607854452,-287.32749661531125,-317.5420119292404,30.214515313929155,7687.791794921875,7646.943946289062,7613.929931640625,7580.915916992188,7533.912913085937,7474.0400390625,7687.791794921875,7646.943946289062,7613.929931640625,7580.915916992188,7533.912913085937,7474.0400390625,7687.791794921875,7646.943946289062,7613.929931640625,7580.915916992188,7533.912913085937,7474.0400390625,7422.78515625,8243.360107421875,9166.512451171875,8245.68505859375,7760.680493164063,8594.001950875476,6927.35903545265,152744741544.0
2018-06-05,7500.89990234375,7643.22998046875,7397.0,7633.759765625,4961739776,2.6333333333333333,-0.3841514116763388,0.4760619010619011,7653.97998046875,1,39.955090162269244,1.0,7506.961154513889,7493.717878069197,7582.138194627017,7877.436676748606,8616.691771009864,-265.5518538568658,-307.1439803147655,41.59212645789967,7585.119705078125,7549.170127929688,7520.114990234375,7491.059852539062,7449.693215820313,7397.0,7585.119705078125,7549.170127929688,7520.114990234375,7491.059852539062,7449.693215820313,7397.0,7585.119705078125,7549.170127929688,7520.114990234375,7491.059852539062,7449.693215820313,7397.0,7422.78515625,8071.820068359375,9206.464965820312,8245.68505859375,7723.926977539062,8507.67823125964,6940.175723818483,157706481320.0
2018-06-06,7625.97021484375,7680.43017578125,7502.009765625,7653.97998046875,4692259840,2.6666666666666665,-0.3838787283737774,0.4760619010619011,7678.240234375,1,53.06781991870907,1.0,7564.515570746527,7500.586460658482,7600.09864108745,7860.247700111694,8597.437535199042,-243.85192454169555,-294.4855691601515,50.633644618455946,7638.322958984375,7612.273579101562,7591.219970703125,7570.166362304688,7540.1917333984375,7502.009765625,7638.322958984375,7612.273579101562,7591.219970703125,7570.166362304688,7540.1917333984375,7502.009765625,7638.322958984375,7612.273579101562,7591.219970703125,7570.166362304688,7540.1917333984375,7502.009765625,7422.78515625,7985.900146484375,9051.295043945312,8245.68505859375,7701.909985351563,8466.35273309506,6937.467237608064,162398741160.0
2018-06-07,7650.81982421875,7741.27001953125,7650.81982421875,7678.240234375,4485799936,2.6333333333333333,-0.4116814400990124,0.4760619010619011,7624.919921875,0,52.90978182106914,0.9954269195094408,7587.365614149306,7507.079345703125,7619.634039409338,7846.247125824257,8579.05358918256,-222.1363251992061,-280.01572036796244,57.87939516875633,7719.9237734375,7706.718044921875,7696.044921875,7685.371798828125,7670.176166015625,7650.81982421875,7719.9237734375,7706.718044921875,7696.044921875,7685.371798828125,7670.176166015625,7650.81982421875,7719.9237734375,7706.718044921875,7696.044921875,7685.371798828125,7670.176166015625,7650.81982421875,7534.2451171875,7985.900146484375,9008.555053710938,8245.68505859375,7673.273510742188,8392.697710088676,6953.849311395698,166884541096.0
2018-06-08,7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,4227579904,2.566666666666667,-0.3785979565222378,0.4427285677285678,7531.97998046875,0,54.80007213649987,1.0,7611.632269965277,7517.420758928572,7620.955510025753,7829.221956289699,8559.970915836408,-206.84468311948694,-265.3815129182674,58.536829798780445,7665.1994921875,7644.790146484375,7628.294921875,7611.799697265625,7588.314970703125,7558.39990234375,7665.1994921875,7644.790146484375,7628.294921875,7611.799697265625,7588.314970703125,7558.39990234375,7665.1994921875,7644.790146484375,7628.294921875,7611.799697265625,7588.314970703125,7558.39990234375,7558.010009765625,7985.900146484375,9009.62744140625,8245.68505859375,7642.1605224609375,8308.978971265667,6975.342073656208,162656961192.0
2018-06-09,7632.52001953125,7683.580078125,7531.97998046875,7531.97998046875,3845220096,2.5,-0.3590718425882508,0.4316174566174566,6786.02001953125,0,55.96230052125266,1.0,7615.833387586806,7529.99933733259,7598.711627636502,7806.357188918857,8539.411097129054,-199.92085991428576,-252.28938231747108,52.368522403185324,7647.802455078125,7625.668840820313,7607.780029296875,7589.891217773437,7564.422401367187,7531.97998046875,7647.802455078125,7625.668840820313,7607.780029296875,7589.891217773437,7564.422401367187,7531.97998046875,7647.802455078125,7625.668840820313,7607.780029296875,7589.891217773437,7564.422401367187,7531.97998046875,7575.945068359375,7963.435302734375,9066.729858398438,8245.68505859375,7593.097021484375,8119.709000640909,7066.48504232784,158811741096.0
2018-06-10,7499.5498046875,7499.5498046875,6709.06982421875,6786.02001953125,5804839936,2.533333333333333,-0.3264855958593537,0.4316174566174566,6906.919921875,1,36.83043002073385,0.4891741889014453,7531.896701388889,7488.413609095982,7395.538725610189,7727.86971435058,8504.343275577097,-251.72468921674317,-252.1764436973255,0.4517544805823377,7312.996529296875,7197.586452148437,7104.309814453125,7011.033176757813,6878.232540039063,6709.06982421875,7312.996529296875,7197.586452148437,7104.309814453125,7011.033176757813,6878.232540039063,6709.06982421875,7312.996529296875,7197.586452148437,7104.309814453125,7011.033176757813,6878.232540039063,6709.06982421875,7231.97998046875,7635.739990234375,9019.33740234375,8245.68505859375,7511.448510742188,8004.177739397299,7018.719282087077,153006901160.0
2018-06-11,6799.2900390625,6910.18017578125,6706.6298828125,6906.919921875,4745269760,2.7,-0.359566266295577,0.46495078995079,6582.35986328125,0,44.54352677688726,0.5560548766171842,7450.060004340277,7472.05144391741,7273.384024676392,7664.7197303139965,8472.394808503055,-279.7986408853576,-257.7008831349319,-22.09775775042567,6862.142306640625,6832.423963867188,6808.405029296875,6784.386094726562,6750.189645507812,6706.6298828125,6862.142306640625,6832.423963867188,6808.405029296875,6784.386094726562,6750.189645507812,6706.6298828125,6862.142306640625,6832.423963867188,6808.405029296875,6784.386094726562,6750.189645507812,6706.6298828125,7230.760009765625,7634.52001953125,8944.5576171875,8245.68505859375,7454.705517578125,7951.6484136588715,6957.762621497379,157752170920.0
2018-06-12,6905.81982421875,6907.9599609375,6542.080078125,6582.35986328125,4654380032,3.0,-0.3862646196302864,0.4945804195804196,6349.89990234375,0,28.672322100997206,0.0,7323.627766927083,7408.463588169643,7100.627984327606,7581.461279003785,8434.59410959862,-324.49614454903985,-271.05993541775354,-53.43620913128632,6821.61230859375,6768.193845703125,6725.02001953125,6681.846193359375,6620.378373046875,6542.080078125,6821.61230859375,6768.193845703125,6725.02001953125,6681.846193359375,6620.378373046875,6542.080078125,6821.61230859375,6768.193845703125,6725.02001953125,6681.846193359375,6620.378373046875,6542.080078125,7147.949951171875,7552.2451171875,8867.195068359375,8245.68505859375,7405.93251953125,8034.347639269851,6777.5173997926495,153097790888.0
2018-06-13,6596.8798828125,6631.66015625,6285.6298828125,6349.89990234375,5052349952,3.466666666666667,-0.3392507644825064,0.4700190160716477,6675.35009765625,1,26.55518825119111,0.0,7194.231065538194,7332.99072265625,6912.945963831642,7486.725788491475,8392.900225453523,-374.36140903783325,-291.7202301417695,-82.64117889606376,6549.99701171875,6499.476591796875,6458.64501953125,6417.813447265625,6359.680361328125,6285.6298828125,6549.99701171875,6499.476591796875,6458.64501953125,6417.813447265625,6359.680361328125,6285.6298828125,6549.99701171875,6499.476591796875,6458.64501953125,6417.813447265625,6359.680361328125,6285.6298828125,7013.449951171875,7424.02001953125,8827.544921875,8245.68505859375,7344.060522460937,8122.9307993101,6565.190245611774,148045440936.0
2018-06-14,6342.75,6707.14013671875,6334.4599609375,6675.35009765625,5138710016,3.8333333333333335,-0.3288958632054045,0.46232670837934,6456.580078125,0,33.56588832773849,0.23840151362582965,7087.741102430556,7274.50359235491,6853.5469972877945,7424.312273811843,8358.549222897576,-383.2015703754887,-310.01649818851337,-73.18507218697533,6619.187615234375,6564.776309570312,6520.800048828125,6476.823788085938,6414.213518554688,6334.4599609375,6619.187615234375,6564.776309570312,6520.800048828125,6476.823788085938,6414.213518554688,6334.4599609375,6619.187615234375,6564.776309570312,6520.800048828125,6476.823788085938,6414.213518554688,6334.4599609375,7013.449951171875,7424.02001953125,8741.77490234375,8245.68505859375,7303.821020507812,8134.522237835728,6473.119803179896,153184150952.0
2018-06-15,6674.080078125,6681.080078125,6433.8701171875,6456.580078125,3955389952,3.8666666666666663,-0.3619355403485014,0.4956600417126733,6550.16015625,1,29.62845872996371,0.10450772760511405,6954.696668836806,7197.01286969866,6754.305267497096,7349.871335682085,8320.509840002125,-403.2123926923796,-328.65567708928666,-74.55671560309293,6622.73852734375,6586.645873046875,6557.47509765625,6528.304322265625,6486.773048828125,6433.8701171875,6622.73852734375,6586.645873046875,6557.47509765625,6528.304322265625,6486.773048828125,6433.8701171875,6622.73852734375,6586.645873046875,6557.47509765625,6528.304322265625,6486.773048828125,6433.8701171875,7013.449951171875,7421.57470703125,8698.81494140625,8245.68505859375,7258.856030273438,8171.051359840938,6346.660700705937,149228761000.0
